GEOID,NAME,crashes_per_1K_16_19,crashes_per_1K_20_23,pct_chg_16_19_to_20_23
42101009600,Census Tract 96,1.3909693986732292,1.7006802721088436,22.265829408686557
42101014700,Census Tract 147,2.7823240589198037,3.0806402899426155,10.721836303231647
42101037700,Census Tract 377,2.4765003615328993,2.243409983174425,-9.4120873947378
42101026302,Census Tract 263.02,1.5096217650962176,1.2967032967032968,-14.104093708489307
42101026800,Census Tract 268,1.940144478844169,2.1123491179201483,8.875866769394891
42101028100,Census Tract 281,0.8537407324196811,1.232394366197183,44.352297998517386
42101028902,Census Tract 289.02,1.5961340517810854,0.8707821489659462,-45.44429723842664
42101000101,Census Tract 1.01,2.981607410151602,1.5921931176168465,-46.59950494502259
42101013701,Census Tract 137.01,0.9775347214137404,0.4563605248146035,-53.31515957258265
42101035100,Census Tract 351,0.5649717514124294,0.5711318795430945,1.0903426791277315
42101000901,Census Tract 9.01,3.1811185223191383,1.2003693444136658,-62.2658088344801
42101006200,Census Tract 62,1.5006252605252188,0.8192990441511151,-45.402822030040966
42101007800,Census Tract 78,1.2859633827375763,0.7158196134574087,-44.33592565182048
42101013900,Census Tract 139,1.5751056473300038,1.3926499032882012,-11.583714676605183
42101016400,Census Tract 164,1.7025862068965516,1.4182632495645684,-16.699474962283567
42101003901,Census Tract 39.01,0.7110438729198185,0.3784620677791158,-46.77373897829883
42101035702,Census Tract 357.02,0.24807740014884647,0.2719096423342397,9.606776824932005
42101021300,Census Tract 213,0.4923555325213786,0.2466851680542707,-49.896944025187864
42101023900,Census Tract 239,2.2620904836193447,0.9054325955734407,-59.973634912925824
42101027200,Census Tract 272,0.8646140868831717,0.81555834378920955,-5.673715457355321
42101028400,Census Tract 284,3.2206849625765477,2.972749793559042,-7.69821239576185
42101030700,Census Tract 307,1.7135023989033584,0.888990198313198,-48.11853202644176
42101031600,Census Tract 316,1.8189630478372958,1.7479153303399615,-3.9059461698140785
42101036302,Census Tract 363.02,0.7108330963889679,0.5594745803940646,-21.293116030162984
42101980701,Census Tract 9807.01,Inf,Inf,NA
42101017701,Census Tract 177.01,2.442192777344765,3.1181102362204722,27.67666275758083
42101019501,Census Tract 195.01,0.935374149659864,0.8667388949079089,-7.337732689845378
42101023700,Census Tract 237,0.9292210359826019,0.5129257283545342,-44.800460978356725
42101025200,Census Tract 252,0.8584879534754916,0.63480209111277075,-26.055795128767258
42101028901,Census Tract 289.01,1.846790670522992,1.643835616438356,-10.98960793575815
42101012203,Census Tract 122.03,10.23454157782516,2.2346368715083798,-78.1657355679702
42101009500,Census Tract 95,1.4354066985645932,0.7723035952063915,-46.19618286728806
42101004103,Census Tract 41.03,0.4783131661613049,0.4,-16.372780784983622
42101014201,Census Tract 142.01,1.740891065636448,0.9408194233687405,-45.95759367489265
42101036303,Census Tract 363.03,0.39783577339274345,0.36549707602339176,-8.128654970760241
42101005500,Census Tract 55,0.7284382284382284,0.7800576564354756,7.086315075462113
42101009000,Census Tract 90,1.1588350841468094,0.7593220338983051,-34.475401695543695
42101014300,Census Tract 143,11.816065192083819,9.297625063163213,-21.313695278254187
42101032900,Census Tract 329,2.1192854980320917,1.5043763676148796,-29.014926539543595
42101036501,Census Tract 365.01,1.444317749904979,1.0556820534050921,-26.90790835503165
42101010800,Census Tract 108,1.3307984790874523,0.7281553398058253,-45.284327323162266
42101015700,Census Tract 157,1.460920379839299,1.203369434416366,-17.629362214199762
42101018001,Census Tract 180.01,1.7509084902543774,1.4215904042647711,-18.808412194161093
42101026200,Census Tract 262,0.7473841554559043,0.6478943433840021,-13.311736855220513
42101028200,Census Tract 282,3.1151419558359623,3.004291845493562,-3.5584288585864154
42101034400,Census Tract 344,0.6988564167725541,0.3369104067881208,-51.791183610499814
42101035601,Census Tract 356.01,1.428079834824501,1.002458861358048,-29.80372406972318
42101014800,Census Tract 148,5.170630816959669,2.338530066815145,-54.772828507795104
42101008301,Census Tract 83.01,2.109787067786677,2.700072974945269,27.978458877266977
42101024700,Census Tract 247,1.904308497976672,1.6779305523188066,-11.887671871358663
42101033300,Census Tract 333,3.3926064576509125,2.4128686327077746,-28.878616991772212
42101020600,Census Tract 206,11.60431198478123,5.823792931806869,-49.81354397016703
42101019900,Census Tract 199,1.8141701397401324,1.0065814943863725,-44.51559573510793
42101017201,Census Tract 172.01,1.4634146341463417,0.9430667132378624,-35.55710792874608
42101013200,Census Tract 132,3.4495975469528553,2.062901589448766,-40.19877503475744
42101032100,Census Tract 321,0.7714561234329798,0.7892659826361484,2.3086029992107404
42101018802,Census Tract 188.02,1.1656202240203246,0.9150633505396527,-21.495583923250717
42101036901,Census Tract 369.01,5980.905923344948,576,-90.36935194463216
42101007101,Census Tract 71.01,1.8953752843062925,2.071644367716875,9.29995684074234
42101024800,Census Tract 248,1.956521739130435,2.7555555555555555,40.83950617283949
